instant,dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,casual,registered,cnt,temperatura,sensacionTermica,humedad,velViento
6686,2011-10-11,4,10,3,0,2,1,2,2,1,3,21.0,25.0,88.0,7.0
6687,2011-10-11,4,10,4,0,2,1,2,0,5,5,21.0,25.0,88.0,9.0
6688,2011-10-11,4,10,5,0,2,1,2,0,20,20,21.0,25.0,88.0,0.0
6689,2011-10-11,4,10,6,0,2,1,1,9,114,123,21.0,25.0,83.0,6.0
6690,2011-10-11,4,10,7,0,2,1,2,19,333,352,21.0,25.0,88.0,6.0
6691,2011-10-11,4,10,8,0,2,1,2,31,375,406,23.0,27.0,83.0,7.0
6692,2011-10-11,4,10,9,0,2,1,2,40,195,235,25.0,30.0,69.0,0.0
6693,2011-10-11,4,10,10,0,2,1,2,38,111,149,25.0,30.0,69.0,9.0
6694,2011-10-11,4,10,11,0,2,1,2,31,92,123,25.0,30.0,73.0,11.0
6695,2011-10-11,4,10,12,0,2,1,2,51,130,181,25.0,30.0,73.0,11.0
6696,2011-10-11,4,10,13,0,2,1,2,42,138,180,25.0,30.0,73.0,13.0
6697,2011-10-11,4,10,14,0,2,1,3,54,117,171,25.0,30.0,73.0,7.0
6698,2011-10-11,4,10,15,0,2,1,2,36,139,175,25.0,29.0,78.0,11.0
6699,2011-10-11,4,10,16,0,2,1,2,63,257,320,25.0,30.0,73.0,11.0
6700,2011-10-11,4,10,17,0,2,1,2,70,534,604,25.0,29.0,78.0,17.0
6701,2011-10-11,4,10,18,0,2,1,2,46,493,539,25.0,29.0,78.0,15.0
6702,2011-10-11,4,10,19,0,2,1,2,33,285,318,24.0,27.0,83.0,15.0
6703,2011-10-11,4,10,20,0,2,1,2,31,203,234,24.0,27.0,83.0,15.0
6704,2011-10-11,4,10,21,0,2,1,2,17,158,175,24.0,27.0,78.0,13.0
6705,2011-10-11,4,10,22,0,2,1,2,27,120,147,23.0,27.0,83.0,13.0
6706,2011-10-11,4,10,23,0,2,1,2,10,47,57,23.0,27.0,83.0,19.0
6707,2011-10-12,4,10,0,0,3,1,2,2,23,25,23.0,27.0,83.0,9.0
6708,2011-10-12,4,10,1,0,3,1,3,2,8,10,23.0,27.0,83.0,9.0
6709,2011-10-12,4,10,2,0,3,1,2,0,2,2,23.0,27.0,83.0,19.0
6710,2011-10-12,4,10,3,0,3,1,3,0,2,2,22.0,26.0,94.0,20.0
6711,2011-10-12,4,10,4,0,3,1,3,1,6,7,22.0,26.0,94.0,26.0
6712,2011-10-12,4,10,5,0,3,1,2,0,22,22,22.0,26.0,88.0,22.0
6713,2011-10-12,4,10,6,0,3,1,2,5,107,112,22.0,26.0,88.0,17.0
6714,2011-10-12,4,10,7,0,3,1,2,15,244,259,22.0,26.0,88.0,26.0
6715,2011-10-12,4,10,8,0,3,1,2,27,377,404,22.0,26.0,88.0,26.0
6716,2011-10-12,4,10,9,0,3,1,2,14,183,197,22.0,26.0,88.0,30.0
6717,2011-10-12,4,10,10,0,3,1,2,15,98,113,22.0,26.0,88.0,26.0
6718,2011-10-12,4,10,11,0,3,1,3,18,102,120,22.0,26.0,94.0,22.0
6719,2011-10-12,4,10,12,0,3,1,3,9,53,62,22.0,26.0,88.0,22.0
6720,2011-10-12,4,10,13,0,3,1,3,25,76,101,22.0,26.0,88.0,15.0
6721,2011-10-12,4,10,14,0,3,1,3,8,70,78,22.0,26.0,94.0,19.0
6722,2011-10-12,4,10,15,0,3,1,3,3,42,45,22.0,26.0,94.0,17.0
6723,2011-10-12,4,10,16,0,3,1,2,5,50,55,23.0,27.0,88.0,15.0
6724,2011-10-12,4,10,17,0,3,1,3,16,235,251,22.0,26.0,94.0,15.0
6725,2011-10-12,4,10,18,0,3,1,3,11,161,172,22.0,26.0,94.0,9.0
6726,2011-10-12,4,10,19,0,3,1,3,7,102,109,22.0,26.0,94.0,9.0
6727,2011-10-12,4,10,20,0,3,1,3,9,81,90,22.0,26.0,94.0,7.0
6728,2011-10-12,4,10,21,0,3,1,3,9,74,83,22.0,26.0,100.0,7.0
6729,2011-10-12,4,10,22,0,3,1,3,3,40,43,22.0,26.0,94.0,6.0
6730,2011-10-12,4,10,23,0,3,1,3,13,41,54,22.0,26.0,94.0,6.0
6731,2011-10-13,4,10,0,0,4,1,2,1,14,15,22.0,26.0,94.0,9.0
6732,2011-10-13,4,10,1,0,4,1,2,3,9,12,22.0,26.0,94.0,0.0
6733,2011-10-13,4,10,2,0,4,1,2,0,4,4,22.0,26.0,94.0,0.0
6734,2011-10-13,4,10,3,0,4,1,2,2,4,6,22.0,26.0,100.0,13.0
6735,2011-10-13,4,10,4,0,4,1,2,2,5,7,22.0,26.0,100.0,7.0
6736,2011-10-13,4,10,5,0,4,1,2,1,16,17,22.0,26.0,100.0,7.0
6737,2011-10-13,4,10,6,0,4,1,3,1,51,52,22.0,26.0,100.0,6.0
6738,2011-10-13,4,10,7,0,4,1,3,5,76,81,22.0,26.0,100.0,9.0
6739,2011-10-13,4,10,8,0,4,1,3,10,199,209,22.0,26.0,100.0,6.0
6740,2011-10-13,4,10,9,0,4,1,3,3,106,109,23.0,27.0,100.0,7.0
6741,2011-10-13,4,10,10,0,4,1,3,16,53,69,23.0,27.0,100.0,9.0
6742,2011-10-13,4,10,11,0,4,1,2,8,76,84,25.0,29.0,83.0,0.0
6743,2011-10-13,4,10,12,0,4,1,2,10,95,105,25.0,28.0,88.0,0.0
6744,2011-10-13,4,10,13,0,4,1,2,20,142,162,26.0,29.0,83.0,11.0
6745,2011-10-13,4,10,14,0,4,1,1,22,111,133,27.0,30.0,78.0,13.0
6746,2011-10-13,4,10,15,0,4,1,1,27,128,155,27.0,30.0,78.0,13.0
6747,2011-10-13,4,10,16,0,4,1,1,36,240,276,27.0,31.0,74.0,15.0
6748,2011-10-13,4,10,17,0,4,1,3,47,432,479,25.0,29.0,83.0,17.0
6749,2011-10-13,4,10,18,0,4,1,3,20,248,268,25.0,29.0,83.0,17.0
6750,2011-10-13,4,10,19,0,4,1,2,18,187,205,25.0,29.0,83.0,11.0
6751,2011-10-13,4,10,20,0,4,1,1,15,166,181,25.0,29.0,83.0,19.0
6752,2011-10-13,4,10,21,0,4,1,1,8,115,123,25.0,29.0,83.0,13.0
6753,2011-10-13,4,10,22,0,4,1,1,13,101,114,25.0,29.0,83.0,13.0
6754,2011-10-13,4,10,23,0,4,1,2,2,45,47,24.0,27.0,88.0,13.0
6755,2011-10-14,4,10,0,0,5,1,1,10,29,39,24.0,27.0,94.0,6.0
6756,2011-10-14,4,10,1,0,5,1,1,8,16,24,24.0,27.0,94.0,9.0
6757,2011-10-14,4,10,2,0,5,1,1,0,6,6,23.0,27.0,94.0,11.0
6758,2011-10-14,4,10,3,0,5,1,1,1,6,7,23.0,27.0,94.0,9.0
6759,2011-10-14,4,10,4,0,5,1,1,0,8,8,23.0,27.0,94.0,13.0
6760,2011-10-14,4,10,5,0,5,1,2,0,17,17,23.0,27.0,94.0,11.0
6761,2011-10-14,4,10,6,0,5,1,3,4,90,94,23.0,27.0,88.0,13.0
6762,2011-10-14,4,10,7,0,5,1,3,10,137,147,23.0,27.0,88.0,13.0
6763,2011-10-14,4,10,8,0,5,1,2,23,186,209,23.0,27.0,90.0,11.0
6764,2011-10-14,4,10,9,0,5,1,2,16,164,180,23.0,27.0,94.0,15.0
6765,2011-10-14,4,10,10,0,5,1,3,17,108,125,22.0,26.0,88.0,24.0
6766,2011-10-14,4,10,11,0,5,1,3,11,76,87,21.0,25.0,88.0,11.0
6767,2011-10-14,4,10,12,0,5,1,3,13,62,75,21.0,25.0,88.0,11.0
6768,2011-10-14,4,10,13,0,5,1,1,18,114,132,23.0,27.0,73.0,24.0
6769,2011-10-14,4,10,14,0,5,1,1,37,119,156,25.0,31.0,43.0,24.0
6770,2011-10-14,4,10,15,0,5,1,1,61,169,230,25.0,31.0,43.0,19.0
6771,2011-10-14,4,10,16,0,5,1,1,80,264,344,25.0,31.0,43.0,15.0
6772,2011-10-14,4,10,17,0,5,1,1,55,426,481,24.0,27.0,46.0,28.0
6773,2011-10-14,4,10,18,0,5,1,1,62,361,423,22.0,26.0,39.0,19.0
6774,2011-10-14,4,10,19,0,5,1,1,27,221,248,22.0,26.0,39.0,22.0
6775,2011-10-14,4,10,20,0,5,1,1,19,177,196,21.0,25.0,42.0,13.0
6776,2011-10-14,4,10,21,0,5,1,1,22,156,178,20.0,24.0,45.0,13.0
6777,2011-10-14,4,10,22,0,5,1,1,20,123,143,19.0,23.0,59.0,15.0
6778,2011-10-14,4,10,23,0,5,1,1,15,80,95,19.0,23.0,59.0,11.0
6779,2011-10-15,4,10,0,0,6,0,1,18,88,106,19.0,23.0,55.0,7.0
6780,2011-10-15,4,10,1,0,6,0,1,9,64,73,19.0,23.0,55.0,17.0
6781,2011-10-15,4,10,2,0,6,0,1,17,39,56,19.0,23.0,59.0,13.0
6782,2011-10-15,4,10,3,0,6,0,1,5,18,23,18.0,22.0,62.0,13.0
6783,2011-10-15,4,10,4,0,6,0,1,0,6,6,17.0,21.0,67.0,9.0
6784,2011-10-15,4,10,5,0,6,0,1,1,6,7,17.0,21.0,71.0,11.0
6785,2011-10-15,4,10,6,0,6,0,1,5,15,20,16.0,20.0,71.0,0.0
6786,2011-10-15,4,10,7,0,6,0,1,17,40,57,16.0,20.0,76.0,7.0
6787,2011-10-15,4,10,8,0,6,0,1,24,101,125,19.0,23.0,59.0,19.0
6788,2011-10-15,4,10,9,0,6,0,1,50,157,207,21.0,25.0,48.0,20.0
6789,2011-10-15,4,10,10,0,6,0,1,115,207,322,22.0,26.0,45.0,30.0
6790,2011-10-15,4,10,11,0,6,0,1,153,221,374,23.0,27.0,40.0,26.0
6791,2011-10-15,4,10,12,0,6,0,1,195,261,456,24.0,27.0,35.0,37.0
6792,2011-10-15,4,10,13,0,6,0,1,171,223,394,25.0,31.0,35.0,31.0
6793,2011-10-15,4,10,14,0,6,0,1,242,230,472,25.0,31.0,33.0,31.0
6794,2011-10-15,4,10,15,0,6,0,1,166,211,377,25.0,31.0,31.0,33.0
6795,2011-10-15,4,10,16,0,6,0,1,179,264,443,25.0,31.0,29.0,26.0
6796,2011-10-15,4,10,17,0,6,0,1,177,264,441,24.0,27.0,32.0,19.0
6797,2011-10-15,4,10,18,0,6,0,1,121,251,372,22.0,26.0,39.0,13.0
6798,2011-10-15,4,10,19,0,6,0,1,61,177,238,20.0,24.0,51.0,9.0
6799,2011-10-15,4,10,20,0,6,0,1,42,137,179,20.0,24.0,48.0,9.0
6800,2011-10-15,4,10,21,0,6,0,1,53,115,168,20.0,24.0,42.0,15.0
6801,2011-10-15,4,10,22,0,6,0,1,45,121,166,20.0,24.0,36.0,9.0
6802,2011-10-15,4,10,23,0,6,0,1,33,102,135,20.0,23.0,41.0,11.0
6803,2011-10-16,4,10,0,0,0,0,1,22,85,107,19.0,23.0,44.0,9.0
6804,2011-10-16,4,10,1,0,0,0,1,13,64,77,18.0,22.0,47.0,9.0
6805,2011-10-16,4,10,2,0,0,0,1,13,52,65,17.0,21.0,54.0,9.0
6806,2011-10-16,4,10,3,0,0,0,1,11,31,42,17.0,21.0,54.0,9.0
6807,2011-10-16,4,10,4,0,0,0,1,5,7,12,17.0,21.0,54.0,13.0
6808,2011-10-16,4,10,5,0,0,0,1,1,6,7,17.0,21.0,54.0,11.0
6809,2011-10-16,4,10,6,0,0,0,1,3,7,10,16.0,20.0,66.0,11.0
6810,2011-10-16,4,10,7,0,0,0,1,9,39,48,16.0,20.0,62.0,9.0
6811,2011-10-16,4,10,8,0,0,0,1,28,71,99,18.0,22.0,62.0,13.0
6812,2011-10-16,4,10,9,0,0,0,1,39,151,190,20.0,24.0,45.0,15.0
6813,2011-10-16,4,10,10,0,0,0,1,121,226,347,22.0,26.0,45.0,17.0
6814,2011-10-16,4,10,11,0,0,0,1,159,218,377,23.0,27.0,35.0,19.0
6815,2011-10-16,4,10,12,0,0,0,1,167,277,444,24.0,27.0,35.0,17.0
6816,2011-10-16,4,10,13,0,0,0,1,169,269,438,25.0,31.0,35.0,20.0
6817,2011-10-16,4,10,14,0,0,0,1,204,258,462,25.0,31.0,40.0,20.0
6818,2011-10-16,4,10,15,0,0,0,1,182,230,412,25.0,31.0,35.0,26.0
6819,2011-10-16,4,10,16,0,0,0,1,177,289,466,25.0,31.0,46.0,26.0
6820,2011-10-16,4,10,17,0,0,0,1,152,253,405,24.0,27.0,49.0,31.0
6821,2011-10-16,4,10,18,0,0,0,1,102,226,328,23.0,27.0,49.0,30.0
6822,2011-10-16,4,10,19,0,0,0,1,52,181,233,22.0,26.0,52.0,26.0
6823,2011-10-16,4,10,20,0,0,0,1,49,129,178,22.0,26.0,52.0,31.0
6824,2011-10-16,4,10,21,0,0,0,1,14,88,102,22.0,26.0,52.0,26.0
6825,2011-10-16,4,10,22,0,0,0,1,42,88,130,23.0,27.0,49.0,28.0
6826,2011-10-16,4,10,23,0,0,0,1,14,48,62,23.0,27.0,52.0,28.0
6827,2011-10-17,4,10,0,0,1,1,1,12,25,37,22.0,26.0,56.0,22.0
6828,2011-10-17,4,10,1,0,1,1,1,2,15,17,23.0,27.0,54.0,26.0
6829,2011-10-17,4,10,2,0,1,1,1,4,3,7,23.0,27.0,54.0,26.0
6830,2011-10-17,4,10,3,0,1,1,1,0,2,2,23.0,27.0,49.0,13.0
6831,2011-10-17,4,10,4,0,1,1,1,2,3,5,21.0,25.0,59.0,11.0
6832,2011-10-17,4,10,5,0,1,1,1,1,28,29,20.0,24.0,63.0,20.0
6833,2011-10-17,4,10,6,0,1,1,1,7,107,114,20.0,24.0,55.0,17.0
6834,2011-10-17,4,10,7,0,1,1,2,10,299,309,20.0,24.0,55.0,11.0
6835,2011-10-17,4,10,8,0,1,1,2,33,381,414,20.0,24.0,51.0,17.0
6836,2011-10-17,4,10,9,0,1,1,2,26,180,206,20.0,24.0,45.0,19.0
6837,2011-10-17,4,10,10,0,1,1,1,43,92,135,21.0,25.0,45.0,11.0
6838,2011-10-17,4,10,11,0,1,1,1,35,131,166,23.0,27.0,43.0,0.0
6839,2011-10-17,4,10,12,0,1,1,1,39,166,205,23.0,27.0,40.0,6.0
6840,2011-10-17,4,10,13,0,1,1,1,49,156,205,23.0,27.0,46.0,6.0
6841,2011-10-17,4,10,14,0,1,1,1,44,122,166,24.0,27.0,49.0,13.0
6842,2011-10-17,4,10,15,0,1,1,1,66,142,208,23.0,27.0,60.0,17.0
6843,2011-10-17,4,10,16,0,1,1,1,64,238,302,24.0,27.0,56.0,17.0
6844,2011-10-17,4,10,17,0,1,1,1,80,540,620,23.0,27.0,64.0,9.0
6845,2011-10-17,4,10,18,0,1,1,1,49,469,518,23.0,27.0,60.0,0.0
6846,2011-10-17,4,10,19,0,1,1,1,45,288,333,22.0,26.0,68.0,7.0
6847,2011-10-17,4,10,20,0,1,1,1,40,189,229,21.0,25.0,77.0,7.0
6848,2011-10-17,4,10,21,0,1,1,1,36,141,177,20.0,24.0,77.0,7.0
6849,2011-10-17,4,10,22,0,1,1,1,16,88,104,20.0,24.0,77.0,0.0
6850,2011-10-17,4,10,23,0,1,1,2,10,52,62,20.0,23.0,88.0,0.0
6851,2011-10-18,4,10,0,0,2,1,1,8,23,31,20.0,23.0,82.0,0.0
6852,2011-10-18,4,10,1,0,2,1,2,4,7,11,19.0,23.0,88.0,0.0
6853,2011-10-18,4,10,2,0,2,1,1,1,4,5,18.0,22.0,94.0,6.0
6854,2011-10-18,4,10,3,0,2,1,1,0,1,1,18.0,22.0,94.0,6.0
6855,2011-10-18,4,10,4,0,2,1,2,0,4,4,18.0,22.0,94.0,7.0
6856,2011-10-18,4,10,5,0,2,1,2,2,19,21,19.0,23.0,88.0,0.0
6857,2011-10-18,4,10,6,0,2,1,1,4,105,109,19.0,23.0,82.0,6.0
6858,2011-10-18,4,10,7,0,2,1,1,15,326,341,19.0,23.0,88.0,6.0
6859,2011-10-18,4,10,8,0,2,1,1,25,474,499,20.0,24.0,77.0,6.0
6860,2011-10-18,4,10,9,0,2,1,2,29,198,227,21.0,25.0,77.0,6.0
6861,2011-10-18,4,10,10,0,2,1,2,27,75,102,23.0,27.0,68.0,0.0
6862,2011-10-18,4,10,11,0,2,1,2,35,112,147,25.0,31.0,49.0,7.0
6863,2011-10-18,4,10,12,0,2,1,2,42,159,201,25.0,31.0,43.0,6.0
6864,2011-10-18,4,10,13,0,2,1,2,48,171,219,26.0,31.0,38.0,13.0
6865,2011-10-18,4,10,14,0,2,1,2,32,137,169,25.0,31.0,41.0,11.0
6866,2011-10-18,4,10,15,0,2,1,1,66,139,205,25.0,31.0,50.0,13.0
6867,2011-10-18,4,10,16,0,2,1,1,58,246,304,25.0,31.0,57.0,17.0
6868,2011-10-18,4,10,17,0,2,1,1,72,553,625,25.0,30.0,60.0,9.0
6869,2011-10-18,4,10,18,0,2,1,1,58,512,570,23.0,27.0,68.0,7.0
6870,2011-10-18,4,10,19,0,2,1,1,31,286,317,23.0,27.0,60.0,7.0
6871,2011-10-18,4,10,20,0,2,1,1,23,204,227,22.0,26.0,64.0,11.0
6872,2011-10-18,4,10,21,0,2,1,2,28,178,206,22.0,26.0,68.0,9.0
6873,2011-10-18,4,10,22,0,2,1,2,22,115,137,21.0,25.0,77.0,11.0
6874,2011-10-18,4,10,23,0,2,1,2,7,63,70,21.0,25.0,77.0,13.0
6875,2011-10-19,4,10,0,0,3,1,2,11,23,34,21.0,25.0,77.0,13.0
6876,2011-10-19,4,10,1,0,3,1,2,7,9,16,21.0,25.0,77.0,13.0
6877,2011-10-19,4,10,2,0,3,1,2,1,6,7,21.0,25.0,77.0,13.0
6878,2011-10-19,4,10,4,0,3,1,3,0,3,3,20.0,24.0,94.0,13.0
6879,2011-10-19,4,10,5,0,3,1,3,0,3,3,20.0,24.0,100.0,7.0
6880,2011-10-19,4,10,6,0,3,1,3,3,28,31,21.0,25.0,83.0,17.0
6881,2011-10-19,4,10,7,0,3,1,3,1,67,68,21.0,25.0,77.0,17.0
6882,2011-10-19,4,10,8,0,3,1,3,10,200,210,22.0,26.0,70.0,33.0
6883,2011-10-19,4,10,9,0,3,1,3,17,185,202,21.0,25.0,88.0,33.0
6884,2011-10-19,4,10,10,0,3,1,3,14,109,123,21.0,25.0,88.0,33.0
6885,2011-10-19,4,10,11,0,3,1,3,33,116,149,21.0,25.0,94.0,17.0
6886,2011-10-19,4,10,12,0,3,1,3,13,117,130,21.0,25.0,94.0,22.0
6887,2011-10-19,4,10,13,0,3,1,2,20,86,106,22.0,26.0,94.0,19.0
6888,2011-10-19,4,10,14,0,3,1,3,17,80,97,22.0,26.0,94.0,11.0
6889,2011-10-19,4,10,15,0,3,1,3,21,99,120,22.0,26.0,100.0,9.0
6890,2011-10-19,4,10,16,0,3,1,3,21,180,201,23.0,27.0,94.0,11.0
6891,2011-10-19,4,10,17,0,3,1,3,11,170,181,23.0,27.0,94.0,11.0
6892,2011-10-19,4,10,18,0,3,1,3,8,132,140,23.0,27.0,100.0,11.0
6893,2011-10-19,4,10,19,0,3,1,2,8,189,197,25.0,27.0,88.0,9.0
6894,2011-10-19,4,10,20,0,3,1,3,5,140,145,25.0,26.0,94.0,6.0
6895,2011-10-19,4,10,21,0,3,1,2,6,79,85,24.0,27.0,94.0,9.0
6896,2011-10-19,4,10,22,0,3,1,2,13,94,107,24.0,27.0,94.0,24.0
6897,2011-10-19,4,10,23,0,3,1,2,14,55,69,24.0,27.0,94.0,24.0
6898,2011-10-20,4,10,0,0,4,1,1,4,22,26,23.0,27.0,94.0,20.0
6899,2011-10-20,4,10,1,0,4,1,1,4,11,15,23.0,27.0,88.0,24.0
6900,2011-10-20,4,10,2,0,4,1,1,0,4,4,23.0,27.0,88.0,30.0
6901,2011-10-20,4,10,3,0,4,1,1,0,1,1,20.0,24.0,82.0,31.0
6902,2011-10-20,4,10,4,0,4,1,1,2,6,8,20.0,24.0,82.0,31.0
6903,2011-10-20,4,10,5,0,4,1,1,2,24,26,20.0,23.0,82.0,24.0
6904,2011-10-20,4,10,6,0,4,1,1,5,87,92,18.0,22.0,82.0,28.0
6905,2011-10-20,4,10,7,0,4,1,1,15,303,318,17.0,21.0,77.0,30.0
6906,2011-10-20,4,10,8,0,4,1,1,17,409,426,18.0,22.0,67.0,35.0
6907,2011-10-20,4,10,9,0,4,1,1,26,197,223,18.0,22.0,67.0,39.0
6908,2011-10-20,4,10,10,0,4,1,1,25,105,130,19.0,23.0,59.0,30.0
6909,2011-10-20,4,10,11,0,4,1,1,30,99,129,20.0,23.0,55.0,35.0
6910,2011-10-20,4,10,12,0,4,1,1,28,171,199,20.0,23.0,48.0,35.0
6911,2011-10-20,4,10,13,0,4,1,1,28,136,164,20.0,24.0,45.0,39.0
6912,2011-10-20,4,10,14,0,4,1,2,38,117,155,20.0,23.0,48.0,37.0
6913,2011-10-20,4,10,15,0,4,1,2,22,138,160,20.0,23.0,51.0,30.0
6914,2011-10-20,4,10,16,0,4,1,2,31,203,234,20.0,23.0,51.0,30.0
6915,2011-10-20,4,10,17,0,4,1,2,56,438,494,20.0,23.0,48.0,26.0
6916,2011-10-20,4,10,18,0,4,1,2,39,430,469,19.0,23.0,51.0,20.0
6917,2011-10-20,4,10,19,0,4,1,1,20,278,298,19.0,23.0,51.0,24.0
6918,2011-10-20,4,10,20,0,4,1,2,34,207,241,19.0,23.0,51.0,22.0
6919,2011-10-20,4,10,21,0,4,1,1,16,149,165,18.0,22.0,51.0,20.0
6920,2011-10-20,4,10,22,0,4,1,1,22,106,128,18.0,22.0,51.0,22.0
6921,2011-10-20,4,10,23,0,4,1,1,7,83,90,17.0,21.0,58.0,17.0
6922,2011-10-21,4,10,0,0,5,1,1,8,42,50,16.0,20.0,62.0,17.0
6923,2011-10-21,4,10,1,0,5,1,1,7,19,26,16.0,20.0,62.0,15.0
6924,2011-10-21,4,10,2,0,5,1,1,6,12,18,16.0,20.0,66.0,11.0
6925,2011-10-21,4,10,3,0,5,1,1,0,7,7,15.0,17.0,71.0,9.0
6926,2011-10-21,4,10,4,0,5,1,1,0,6,6,15.0,17.0,71.0,11.0
6927,2011-10-21,4,10,5,0,5,1,1,0,31,31,14.0,17.0,76.0,13.0
6928,2011-10-21,4,10,6,0,5,1,1,7,78,85,15.0,17.0,71.0,11.0
6929,2011-10-21,4,10,7,0,5,1,1,5,228,233,15.0,17.0,71.0,11.0
6930,2011-10-21,4,10,8,0,5,1,1,16,386,402,16.0,20.0,62.0,13.0
6931,2011-10-21,4,10,9,0,5,1,2,33,189,222,17.0,21.0,58.0,9.0
6932,2011-10-21,4,10,10,0,5,1,1,32,106,138,19.0,23.0,51.0,11.0
6933,2011-10-21,4,10,11,0,5,1,1,39,135,174,20.0,24.0,45.0,15.0
6934,2011-10-21,4,10,12,0,5,1,1,47,193,240,20.0,24.0,45.0,20.0
6935,2011-10-21,4,10,13,0,5,1,1,43,163,206,20.0,23.0,48.0,22.0
6936,2011-10-21,4,10,14,0,5,1,1,67,131,198,21.0,25.0,42.0,20.0
6937,2011-10-21,4,10,15,0,5,1,1,57,178,235,20.0,24.0,45.0,19.0
6938,2011-10-21,4,10,16,0,5,1,1,60,242,302,20.0,24.0,45.0,17.0
6939,2011-10-21,4,10,17,0,5,1,2,79,445,524,19.0,23.0,51.0,17.0
6940,2011-10-21,4,10,18,0,5,1,2,43,354,397,18.0,22.0,54.0,17.0
6941,2011-10-21,4,10,19,0,5,1,2,25,228,253,18.0,22.0,54.0,26.0
6942,2011-10-21,4,10,20,0,5,1,2,29,155,184,18.0,22.0,54.0,15.0
6943,2011-10-21,4,10,21,0,5,1,1,31,112,143,17.0,21.0,58.0,11.0
6944,2011-10-21,4,10,22,0,5,1,1,24,89,113,17.0,21.0,54.0,11.0
6945,2011-10-21,4,10,23,0,5,1,1,18,99,117,16.0,20.0,62.0,15.0
6946,2011-10-22,4,10,0,0,6,0,1,16,80,96,16.0,20.0,62.0,13.0
6947,2011-10-22,4,10,1,0,6,0,1,20,50,70,16.0,20.0,62.0,13.0
6948,2011-10-22,4,10,2,0,6,0,1,6,25,31,16.0,20.0,62.0,17.0
6949,2011-10-22,4,10,3,0,6,0,1,1,19,20,16.0,20.0,62.0,9.0
6950,2011-10-22,4,10,4,0,6,0,1,4,4,8,16.0,20.0,66.0,6.0
6951,2011-10-22,4,10,5,0,6,0,1,1,7,8,16.0,20.0,66.0,0.0
6952,2011-10-22,4,10,6,0,6,0,1,1,17,18,15.0,19.0,71.0,0.0
6953,2011-10-22,4,10,7,0,6,0,1,8,49,57,15.0,18.0,76.0,7.0
6954,2011-10-22,4,10,8,0,6,0,1,26,88,114,16.0,20.0,71.0,0.0
6955,2011-10-22,4,10,9,0,6,0,1,47,122,169,17.0,21.0,67.0,6.0
6956,2011-10-22,4,10,10,0,6,0,2,87,149,236,18.0,22.0,62.0,7.0
6957,2011-10-22,4,10,11,0,6,0,2,110,172,282,18.0,22.0,62.0,7.0
6958,2011-10-22,4,10,12,0,6,0,1,132,211,343,19.0,23.0,55.0,6.0
6959,2011-10-22,4,10,13,0,6,0,1,136,186,322,20.0,24.0,45.0,0.0
6960,2011-10-22,4,10,14,0,6,0,2,133,177,310,20.0,23.0,48.0,15.0
6961,2011-10-22,4,10,15,0,6,0,1,159,223,382,20.0,23.0,51.0,15.0
6962,2011-10-22,4,10,16,0,6,0,1,169,190,359,20.0,24.0,45.0,13.0
6963,2011-10-22,4,10,17,0,6,0,1,143,217,360,19.0,23.0,55.0,9.0
6964,2011-10-22,4,10,18,0,6,0,1,111,224,335,18.0,22.0,54.0,6.0
6965,2011-10-22,4,10,19,0,6,0,1,47,173,220,18.0,22.0,67.0,0.0
6966,2011-10-22,4,10,20,0,6,0,1,48,111,159,17.0,21.0,67.0,0.0
6967,2011-10-22,4,10,21,0,6,0,1,37,120,157,16.0,20.0,76.0,0.0
6968,2011-10-22,4,10,22,0,6,0,1,30,114,144,16.0,20.0,76.0,0.0
6969,2011-10-22,4,10,23,0,6,0,1,27,81,108,16.0,20.0,82.0,0.0
6970,2011-10-23,4,10,0,0,0,0,1,24,64,88,15.0,19.0,87.0,0.0
6971,2011-10-23,4,10,1,0,0,0,1,11,60,71,15.0,19.0,87.0,0.0
6972,2011-10-23,4,10,2,0,0,0,1,10,40,50,14.0,17.0,87.0,6.0
6973,2011-10-23,4,10,3,0,0,0,1,15,31,46,14.0,18.0,87.0,0.0
6974,2011-10-23,4,10,4,0,0,0,1,5,1,6,14.0,18.0,87.0,0.0
6975,2011-10-23,4,10,5,0,0,0,1,1,2,3,13.0,17.0,87.0,0.0
6976,2011-10-23,4,10,6,0,0,0,1,0,12,12,13.0,17.0,87.0,7.0
6977,2011-10-23,4,10,7,0,0,0,1,3,18,21,14.0,17.0,87.0,6.0
6978,2011-10-23,4,10,8,0,0,0,1,32,56,88,15.0,17.0,87.0,9.0
6979,2011-10-23,4,10,9,0,0,0,1,48,95,143,16.0,20.0,76.0,0.0
6980,2011-10-23,4,10,10,0,0,0,1,104,185,289,17.0,21.0,71.0,6.0
6981,2011-10-23,4,10,11,0,0,0,1,131,202,333,19.0,23.0,72.0,11.0
6982,2011-10-23,4,10,12,0,0,0,1,164,249,413,20.0,24.0,59.0,17.0
6983,2011-10-23,4,10,13,0,0,0,1,160,255,415,21.0,25.0,55.0,13.0
6984,2011-10-23,4,10,14,0,0,0,1,192,216,408,21.0,25.0,55.0,15.0
6985,2011-10-23,4,10,15,0,0,0,1,171,216,387,21.0,25.0,52.0,11.0
6986,2011-10-23,4,10,16,0,0,0,1,188,217,405,21.0,25.0,55.0,13.0
6987,2011-10-23,4,10,17,0,0,0,1,120,220,340,20.0,24.0,63.0,9.0
